sample_id,target,modality,official_seq_index,signed_importance,absolute_importance,mapping_status,token_id,char_start,char_end,raw_text_substring
12,classification,audio,4,-0.0011270211543887854,0.0011270211543887854,index_only,,,,
12,classification,vision,28,0.0005826419219374657,0.0005826419219374657,index_only,,,,
12,classification,vision,30,0.0005765310488641262,0.0005765310488641262,index_only,,,,
12,classification,vision,29,0.0005558381089940667,0.0005558381089940667,index_only,,,,
12,classification,vision,31,0.0005046080332249403,0.0005046080332249403,index_only,,,,
12,classification,vision,26,0.0004697109980043024,0.0004697109980043024,index_only,,,,
12,regression,text,41,-0.08027707785367966,0.08027707785367966,verified_text,2659,182,185,low
12,regression,text,23,-0.06409004330635071,0.06409004330635071,verified_text,6346,104,109,fault
12,regression,text,33,-0.05231268331408501,0.05231268331408501,verified_text,7842,151,153,sa
12,regression,text,34,-0.05071080103516579,0.05071080103516579,verified_text,2290,153,154,g
12,regression,text,26,-0.04739806801080704,0.04739806801080704,verified_text,2219,119,122,own
12,regression,audio,32,0.005465127527713776,0.005465127527713776,index_only,,,,
12,regression,audio,25,0.004124858882278204,0.004124858882278204,index_only,,,,
12,regression,audio,31,0.0038742930628359318,0.0038742930628359318,index_only,,,,
12,regression,audio,4,0.003394586965441704,0.003394586965441704,index_only,,,,
12,regression,audio,26,0.0032939952798187733,0.0032939952798187733,index_only,,,,
12,regression,vision,7,0.0017403794918209314,0.0017403794918209314,index_only,,,,
12,regression,vision,1,0.00173878762871027,0.00173878762871027,index_only,,,,
12,regression,vision,2,0.0016580973751842976,0.0016580973751842976,index_only,,,,
12,regression,vision,3,0.0016580973751842976,0.0016580973751842976,index_only,,,,
12,regression,vision,22,0.001508799847215414,0.001508799847215414,index_only,,,,
13,classification,text,1,0.011163879185914993,0.011163879185914993,verified_text,2005,0,3,For
13,classification,text,19,0.010298463515937328,0.010298463515937328,verified_text,1037,71,72,a
13,classification,text,5,0.010180923156440258,0.010180923156440258,verified_text,2071,15,20,could
13,classification,text,2,0.009888255968689919,0.009888255968689919,verified_text,2742,4,11,example
13,classification,text,4,0.009829794988036156,0.009829794988036156,verified_text,1045,13,14,I
13,classification,audio,16,0.002079846104606986,0.002079846104606986,index_only,,,,
13,classification,audio,29,0.0020612289663404226,0.0020612289663404226,index_only,,,,
13,classification,audio,30,0.0020612289663404226,0.0020612289663404226,index_only,,,,
13,classification,audio,18,0.0018663950031623244,0.0018663950031623244,index_only,,,,
13,classification,audio,21,0.001795099931769073,0.001795099931769073,index_only,,,,
13,classification,vision,1,-0.001018570619635284,0.001018570619635284,index_only,,,,
13,classification,vision,2,-0.001018570619635284,0.001018570619635284,index_only,,,,
13,classification,vision,3,-0.001018570619635284,0.001018570619635284,index_only,,,,
13,classification,vision,4,-0.001018570619635284,0.001018570619635284,index_only,,,,
13,classification,vision,5,-0.001018570619635284,0.001018570619635284,index_only,,,,
13,regression,text,29,0.018501441925764084,0.018501441925764084,verified_text,2062,126,130,more
13,regression,text,6,-0.017288411036133766,0.017288411036133766,verified_text,2202,21,25,take
13,regression,text,5,-0.014934437349438667,0.014934437349438667,verified_text,2071,15,20,could
13,regression,text,24,0.014596507884562016,0.014596507884562016,verified_text,1997,102,104,of
13,regression,text,2,-0.012789489701390266,0.012789489701390266,verified_text,2742,4,11,example
13,regression,audio,5,-0.002996365074068308,0.002996365074068308,index_only,,,,
13,regression,audio,4,-0.0027527962811291218,0.0027527962811291218,index_only,,,,
13,regression,audio,22,0.002072148025035858,0.002072148025035858,index_only,,,,
13,regression,audio,6,-0.0019736436661332846,0.0019736436661332846,index_only,,,,
13,regression,audio,8,0.0017521822592243552,0.0017521822592243552,index_only,,,,
13,regression,vision,1,-0.0006821664283052087,0.0006821664283052087,index_only,,,,
13,regression,vision,2,-0.0006821664283052087,0.0006821664283052087,index_only,,,,
13,regression,vision,3,-0.0006821664283052087,0.0006821664283052087,index_only,,,,
13,regression,vision,4,-0.0006821664283052087,0.0006821664283052087,index_only,,,,
13,regression,vision,5,-0.0006821664283052087,0.0006821664283052087,index_only,,,,
14,classification,text,14,0.012163298204541206,0.012163298204541206,verified_text,3132,43,50,Limited
14,classification,text,1,-0.011206275783479214,0.011206275783479214,verified_text,2002,0,2,He
14,classification,text,24,-0.010123795829713345,0.010123795829713345,verified_text,1006,114,115,(
14,classification,text,12,-0.009970858693122864,0.009970858693122864,verified_text,4570,38,41,tes
14,classification,text,7,0.0096832774579525,0.0096832774579525,verified_text,1997,21,23,of
14,classification,audio,11,0.004142790101468563,0.004142790101468563,index_only,,,,
14,classification,audio,12,0.004142790101468563,0.004142790101468563,index_only,,,,
14,classification,audio,13,0.004142790101468563,0.004142790101468563,index_only,,,,
14,classification,audio,4,0.003662852570414543,0.003662852570414543,index_only,,,,
14,classification,audio,5,0.003662852570414543,0.003662852570414543,index_only,,,,
14,classification,vision,34,0.013268489390611649,0.013268489390611649,index_only,,,,
14,classification,vision,35,0.013268489390611649,0.013268489390611649,index_only,,,,
14,classification,vision,33,0.013234797865152359,0.013234797865152359,index_only,,,,
14,classification,vision,19,0.012016179040074348,0.012016179040074348,index_only,,,,
14,classification,vision,30,0.01085950993001461,0.01085950993001461,index_only,,,,
14,regression,text,2,-0.023832114413380623,0.023832114413380623,verified_text,2003,3,5,is
14,regression,text,1,-0.017481349408626556,0.017481349408626556,verified_text,2002,0,2,He
14,regression,text,19,-0.01741061732172966,0.01741061732172966,verified_text,2472,76,84,Director
14,regression,text,4,-0.017368832603096962,0.017368832603096962,verified_text,2522,10,12,co
14,regression,text,3,-0.016012100502848625,0.016012100502848625,verified_text,1996,6,9,the
14,regression,audio,10,0.004707308951765299,0.004707308951765299,index_only,,,,
14,regression,audio,11,0.0025590292643755674,0.0025590292643755674,index_only,,,,
14,regression,audio,12,0.0025590292643755674,0.0025590292643755674,index_only,,,,
14,regression,audio,13,0.0025590292643755674,0.0025590292643755674,index_only,,,,
14,regression,audio,4,0.002418456133455038,0.002418456133455038,index_only,,,,
14,regression,vision,34,0.017006341367959976,0.017006341367959976,index_only,,,,
14,regression,vision,35,0.017006341367959976,0.017006341367959976,index_only,,,,
14,regression,vision,33,0.016834799200296402,0.016834799200296402,index_only,,,,
14,regression,vision,30,0.013850376009941101,0.013850376009941101,index_only,,,,
14,regression,vision,31,0.013850376009941101,0.013850376009941101,index_only,,,,
15,classification,text,20,0.06165088713169098,0.06165088713169098,verified_text,10938,102,111,transform
15,classification,text,19,0.049921050667762756,0.049921050667762756,verified_text,2000,99,101,to
15,classification,text,18,0.04423273727297783,0.04423273727297783,verified_text,2373,93,98,power
15,classification,text,16,0.03835061565041542,0.03835061565041542,verified_text,1999,86,88,in
15,classification,text,17,0.034270767122507095,0.034270767122507095,verified_text,2049,89,92,its
15,classification,audio,1,0.0033194017596542835,0.0033194017596542835,index_only,,,,
15,classification,audio,2,0.0033194017596542835,0.0033194017596542835,index_only,,,,
15,classification,audio,18,0.002676233882084489,0.002676233882084489,index_only,,,,
15,classification,audio,21,0.0024861416313797235,0.0024861416313797235,index_only,,,,
15,classification,audio,20,0.0024119943846017122,0.0024119943846017122,index_only,,,,
15,classification,vision,21,0.003796531818807125,0.003796531818807125,index_only,,,,
15,classification,vision,20,0.0022849193774163723,0.0022849193774163723,index_only,,,,
15,classification,vision,5,0.002036775229498744,0.002036775229498744,index_only,,,,
15,classification,vision,6,0.002036775229498744,0.002036775229498744,index_only,,,,
15,classification,vision,4,0.0017467394936829805,0.0017467394936829805,index_only,,,,
15,regression,text,19,0.04651691019535065,0.04651691019535065,verified_text,2000,99,101,to
15,regression,text,20,0.04599684104323387,0.04599684104323387,verified_text,10938,102,111,transform
15,regression,text,18,0.04518797993659973,0.04518797993659973,verified_text,2373,93,98,power
15,regression,text,5,-0.03319690376520157,0.03319690376520157,verified_text,5635,23,30,poverty
15,regression,text,16,0.031176602467894554,0.031176602467894554,verified_text,1999,86,88,in
15,regression,audio,3,0.006254861131310463,0.006254861131310463,index_only,,,,
15,regression,audio,17,0.006239139940589666,0.006239139940589666,index_only,,,,
15,regression,audio,1,0.005154315382242203,0.005154315382242203,index_only,,,,
15,regression,audio,2,0.005154315382242203,0.005154315382242203,index_only,,,,
15,regression,audio,18,0.004829880315810442,0.004829880315810442,index_only,,,,
15,regression,vision,9,-0.011645682156085968,0.011645682156085968,index_only,,,,
15,regression,vision,10,-0.011645682156085968,0.011645682156085968,index_only,,,,
15,regression,vision,11,-0.011645682156085968,0.011645682156085968,index_only,,,,
15,regression,vision,21,0.009975501336157322,0.009975501336157322,index_only,,,,
15,regression,vision,16,-0.00791610311716795,0.00791610311716795,index_only,,,,
16,classification,text,10,0.15269801020622253,0.15269801020622253,verified_text,6659,27,35,terrible
16,classification,text,5,0.13348445296287537,0.13348445296287537,verified_text,6659,7,15,terrible
16,classification,text,4,0.07867274433374405,0.07867274433374405,verified_text,1037,5,6,a
16,classification,text,9,0.07487519830465317,0.07487519830465317,verified_text,1037,25,26,a
16,classification,text,7,0.05590663477778435,0.05590663477778435,verified_text,2023,17,21,this
16,classification,audio,8,-0.00010624965943861753,0.00010624965943861753,index_only,,,,
16,classification,audio,7,-7.010371336946264e-05,7.010371336946264e-05,index_only,,,,
16,classification,audio,11,-4.9487833166494966e-05,4.9487833166494966e-05,index_only,,,,
16,classification,audio,4,-3.684528201119974e-05,3.684528201119974e-05,index_only,,,,
16,classification,audio,9,-2.0658806533901952e-05,2.0658806533901952e-05,index_only,,,,
16,classification,vision,5,7.718001870671287e-05,7.718001870671287e-05,index_only,,,,
16,classification,vision,6,7.718001870671287e-05,7.718001870671287e-05,index_only,,,,
16,classification,vision,7,6.632383156102151e-05,6.632383156102151e-05,index_only,,,,
16,classification,vision,11,-5.505627632373944e-05,5.505627632373944e-05,index_only,,,,
16,classification,vision,9,-4.1394494473934174e-05,4.1394494473934174e-05,index_only,,,,
16,regression,text,10,-0.5259554386138916,0.5259554386138916,verified_text,6659,27,35,terrible
16,regression,text,5,-0.46148258447647095,0.46148258447647095,verified_text,6659,7,15,terrible
16,regression,text,9,-0.27825993299484253,0.27825993299484253,verified_text,1037,25,26,a
16,regression,text,4,-0.2686249613761902,0.2686249613761902,verified_text,1037,5,6,a
16,regression,text,7,-0.21093380451202393,0.21093380451202393,verified_text,2023,17,21,this
16,regression,audio,7,0.010266022756695747,0.010266022756695747,index_only,,,,
16,regression,audio,8,0.00879006925970316,0.00879006925970316,index_only,,,,
16,regression,audio,5,0.0044839633628726006,0.0044839633628726006,index_only,,,,
16,regression,audio,6,0.0044839633628726006,0.0044839633628726006,index_only,,,,
16,regression,audio,4,0.004083685111254454,0.004083685111254454,index_only,,,,
16,regression,vision,10,0.011191838420927525,0.011191838420927525,index_only,,,,
16,regression,vision,11,0.010336391627788544,0.010336391627788544,index_only,,,,
16,regression,vision,9,0.009540831670165062,0.009540831670165062,index_only,,,,
16,regression,vision,8,0.007853368297219276,0.007853368297219276,index_only,,,,
16,regression,vision,7,0.006038421764969826,0.006038421764969826,index_only,,,,
17,classification,text,14,0.05608358979225159,0.05608358979225159,verified_text,2097,78,82,will
17,classification,text,9,0.054525211453437805,0.054525211453437805,verified_text,2003,58,60,is
17,classification,text,13,0.04114912450313568,0.04114912450313568,verified_text,1998,74,77,and
17,classification,text,7,0.0400606133043766,0.0400606133043766,verified_text,2115,39,43,your
17,classification,text,11,0.035039518028497696,0.035039518028497696,verified_text,1010,67,68,","
17,classification,audio,16,-0.00028876069700345397,0.00028876069700345397,index_only,,,,
17,classification,audio,15,-0.00028177740750834346,0.00028177740750834346,index_only,,,,
17,classification,audio,3,0.00025331194046884775,0.00025331194046884775,index_only,,,,
17,classification,audio,7,-0.00022690591868013144,0.00022690591868013144,index_only,,,,
17,classification,audio,21,-0.00018086971249431372,0.00018086971249431372,index_only,,,,
17,classification,vision,8,0.0003437266277614981,0.0003437266277614981,index_only,,,,
17,classification,vision,3,0.0003047254285775125,0.0003047254285775125,index_only,,,,
17,classification,vision,4,0.00027909164782613516,0.00027909164782613516,index_only,,,,
17,classification,vision,5,0.000274853955488652,0.000274853955488652,index_only,,,,
17,classification,vision,7,0.00027319620130583644,0.00027319620130583644,index_only,,,,
17,regression,text,13,0.08180119097232819,0.08180119097232819,verified_text,1998,74,77,and
17,regression,text,14,0.07896123826503754,0.07896123826503754,verified_text,2097,78,82,will
17,regression,text,9,0.07461931556463242,0.07461931556463242,verified_text,2003,58,60,is
17,regression,text,11,0.0550445020198822,0.0550445020198822,verified_text,1010,67,68,","
17,regression,text,12,0.04728200286626816,0.04728200286626816,verified_text,3733,69,73,easy
17,regression,audio,3,0.011205112561583519,0.011205112561583519,index_only,,,,
17,regression,audio,16,-0.010209516622126102,0.010209516622126102,index_only,,,,
17,regression,audio,15,-0.008960031904280186,0.008960031904280186,index_only,,,,
17,regression,audio,7,-0.0068296995013952255,0.0068296995013952255,index_only,,,,
17,regression,audio,2,0.006422684993594885,0.006422684993594885,index_only,,,,
17,regression,vision,19,-0.01810433343052864,0.01810433343052864,index_only,,,,
17,regression,vision,21,-0.016620291396975517,0.016620291396975517,index_only,,,,
17,regression,vision,20,-0.01632610708475113,0.01632610708475113,index_only,,,,
17,regression,vision,22,-0.015228768810629845,0.015228768810629845,index_only,,,,
17,regression,vision,23,-0.012845313176512718,0.012845313176512718,index_only,,,,
18,classification,text,29,0.033649273216724396,0.033649273216724396,verified_text,6380,123,129,denied
18,classification,text,40,0.02892485074698925,0.02892485074698925,verified_text,3478,187,193,failed
18,classification,text,32,0.022924067452549934,0.022924067452549934,verified_text,2241,148,153,based
18,classification,text,35,0.022281810641288757,0.022281810641288757,verified_text,2755,161,165,fact
18,classification,text,16,-0.011382547207176685,0.011382547207176685,verified_text,1011,72,73,-
18,classification,audio,26,0.0015034277457743883,0.0015034277457743883,index_only,,,,
18,classification,audio,16,-0.0011891566682606936,0.0011891566682606936,index_only,,,,
18,classification,audio,17,-0.0011891566682606936,0.0011891566682606936,index_only,,,,
18,classification,audio,18,-0.0011891566682606936,0.0011891566682606936,index_only,,,,
18,classification,audio,41,-0.001048749778419733,0.001048749778419733,index_only,,,,
18,classification,vision,26,-0.0008561645518057048,0.0008561645518057048,index_only,,,,
18,classification,vision,27,-0.0008284304058179259,0.0008284304058179259,index_only,,,,
18,classification,vision,28,-0.0007995461928658187,0.0007995461928658187,index_only,,,,
18,classification,vision,23,-0.0007373127155005932,0.0007373127155005932,index_only,,,,
18,classification,vision,24,-0.0007373127155005932,0.0007373127155005932,index_only,,,,
18,regression,text,29,-0.05187425762414932,0.05187425762414932,verified_text,6380,123,129,denied
18,regression,text,40,-0.04620130732655525,0.04620130732655525,verified_text,3478,187,193,failed
18,regression,text,32,-0.03665291517972946,0.03665291517972946,verified_text,2241,148,153,based
18,regression,text,35,-0.036581769585609436,0.036581769585609436,verified_text,2755,161,165,fact
18,regression,text,27,-0.02205296978354454,0.02205296978354454,verified_text,2038,114,117,has
18,regression,audio,16,0.0029088249430060387,0.0029088249430060387,index_only,,,,
18,regression,audio,17,0.0029088249430060387,0.0029088249430060387,index_only,,,,
18,regression,audio,18,0.0029088249430060387,0.0029088249430060387,index_only,,,,
18,regression,audio,1,-0.002420934848487377,0.002420934848487377,index_only,,,,
18,regression,audio,2,-0.002420934848487377,0.002420934848487377,index_only,,,,
18,regression,vision,45,-0.0024493345990777016,0.0024493345990777016,index_only,,,,
18,regression,vision,4,-0.0021976556163281202,0.0021976556163281202,index_only,,,,
18,regression,vision,46,-0.0021957210265100002,0.0021957210265100002,index_only,,,,
18,regression,vision,47,-0.0021957210265100002,0.0021957210265100002,index_only,,,,
18,regression,vision,48,-0.0021957210265100002,0.0021957210265100002,index_only,,,,
19,classification,text,3,0.03816794604063034,0.03816794604063034,verified_text,10889,11,23,surprisingly
19,classification,text,17,-0.025275200605392456,0.025275200605392456,verified_text,5223,94,98,hate
19,classification,text,33,0.024533525109291077,0.024533525109291077,verified_text,2005,170,173,for
19,classification,text,35,0.021598078310489655,0.021598078310489655,verified_text,2087,178,182,most
19,classification,text,2,0.01699063740670681,0.01699063740670681,verified_text,2024,7,10,are
19,classification,audio,22,0.003881672630086541,0.003881672630086541,index_only,,,,
19,classification,audio,7,0.003707860829308629,0.003707860829308629,index_only,,,,
19,classification,audio,25,0.003401933703571558,0.003401933703571558,index_only,,,,
19,classification,audio,23,0.003294307040050626,0.003294307040050626,index_only,,,,
19,classification,audio,21,0.0029563717544078827,0.0029563717544078827,index_only,,,,
19,classification,vision,22,0.00573238218203187,0.00573238218203187,index_only,,,,
19,classification,vision,21,0.005489755887538195,0.005489755887538195,index_only,,,,
19,classification,vision,23,0.005072193685919046,0.005072193685919046,index_only,,,,
19,classification,vision,20,0.004968192428350449,0.004968192428350449,index_only,,,,
19,classification,vision,4,0.0046294135972857475,0.0046294135972857475,index_only,,,,
19,regression,text,17,-0.06953070312738419,0.06953070312738419,verified_text,5223,94,98,hate
19,regression,text,3,0.05363007262349129,0.05363007262349129,verified_text,10889,11,23,surprisingly
19,regression,text,29,-0.046352826058864594,0.046352826058864594,verified_text,29238,151,160,imperfect
19,regression,text,12,-0.04170107841491699,0.04170107841491699,verified_text,12051,61,69,mistakes
19,regression,text,5,-0.03594693914055824,0.03594693914055824,verified_text,23795,27,33,giving
19,regression,audio,21,0.005805409979075193,0.005805409979075193,index_only,,,,
19,regression,audio,25,0.005758482962846756,0.005758482962846756,index_only,,,,
19,regression,audio,12,0.005481872241944075,0.005481872241944075,index_only,,,,
19,regression,audio,13,0.005481872241944075,0.005481872241944075,index_only,,,,
19,regression,audio,22,0.005210917443037033,0.005210917443037033,index_only,,,,
19,regression,vision,22,0.006135599222034216,0.006135599222034216,index_only,,,,
19,regression,vision,21,0.005442839115858078,0.005442839115858078,index_only,,,,
19,regression,vision,20,0.003788328729569912,0.003788328729569912,index_only,,,,
19,regression,vision,23,0.003773350268602371,0.003773350268602371,index_only,,,,
19,regression,vision,10,-0.003113113809376955,0.003113113809376955,index_only,,,,
20,classification,text,18,0.026651989668607712,0.026651989668607712,verified_text,1998,76,79,and
20,classification,text,23,0.02348838746547699,0.02348838746547699,verified_text,2062,91,95,more
20,classification,text,3,0.022944925352931023,0.022944925352931023,verified_text,2607,7,13,course
20,classification,text,16,0.019071925431489944,0.019071925431489944,verified_text,2062,70,74,more
20,classification,text,2,0.018592916429042816,0.018592916429042816,verified_text,1997,4,6,of
20,classification,audio,36,0.0010340617736801505,0.0010340617736801505,index_only,,,,
20,classification,audio,41,0.0007180157117545605,0.0007180157117545605,index_only,,,,
20,classification,audio,37,0.000640121812466532,0.000640121812466532,index_only,,,,
20,classification,audio,39,0.0006236265180632472,0.0006236265180632472,index_only,,,,
20,classification,audio,26,0.0005689020035788417,0.0005689020035788417,index_only,,,,
20,classification,vision,13,0.00258835987187922,0.00258835987187922,index_only,,,,
20,classification,vision,14,0.0024852780625224113,0.0024852780625224113,index_only,,,,
20,classification,vision,19,0.0024322469253093004,0.0024322469253093004,index_only,,,,
20,classification,vision,20,0.0024322469253093004,0.0024322469253093004,index_only,,,,
20,classification,vision,21,0.0024322469253093004,0.0024322469253093004,index_only,,,,
20,regression,text,23,0.029726000502705574,0.029726000502705574,verified_text,2062,91,95,more
20,regression,text,18,0.028680196031928062,0.028680196031928062,verified_text,1998,76,79,and
20,regression,text,3,0.022457655519247055,0.022457655519247055,verified_text,2607,7,13,course
20,regression,text,26,0.02149621769785881,0.02149621769785881,verified_text,1998,109,112,and
20,regression,text,27,0.02046792581677437,0.02046792581677437,verified_text,1037,113,114,a
20,regression,audio,29,-0.0035252338275313377,0.0035252338275313377,index_only,,,,
20,regression,audio,10,-0.0034414862748235464,0.0034414862748235464,index_only,,,,
20,regression,audio,36,0.002452161395922303,0.002452161395922303,index_only,,,,
20,regression,audio,9,-0.00232587824575603,0.00232587824575603,index_only,,,,
20,regression,audio,15,-0.0019379453733563423,0.0019379453733563423,index_only,,,,
20,regression,vision,13,0.01108169462531805,0.01108169462531805,index_only,,,,
20,regression,vision,14,0.010767831467092037,0.010767831467092037,index_only,,,,
20,regression,vision,19,0.010258383117616177,0.010258383117616177,index_only,,,,
20,regression,vision,20,0.010258383117616177,0.010258383117616177,index_only,,,,
20,regression,vision,21,0.010258383117616177,0.010258383117616177,index_only,,,,
